,user_id,item_id,item_name,playtime_forever
86995,chuckles382,205790,Dota 2 Test,53.0
86996,wandererz,50300,Spec Ops: The Line,2449.0
86997,76561198134648837,730,Counter-Strike: Global Offensive,41152.0
86998,76561198134729533,214250,I Am Alive,665.0
86999,76561198134732704,203140,Hitman: Absolution,3471.0
87000,tehchimaera,205930,Hitman: Sniper Challenge,42.0
87001,hfeygugbuhg,224540,Ace of Spades,808.0
87002,Atomic_Unicorn_7,51100,Tactical Intervention,229.0
87003,horusrising882,99900,Spiral Knights,1135.0
87004,76561198134919613,113420,Fallen Earth,0.0
87005,Curt3t15,200210,Realm of the Mad God,924.0
87006,nz_killahz,201230,EverQuest II,65.0
87007,79694738686698975975,208090,Loadout,162.0
87008,76561198134988628,218230,PlanetSide 2,10856.0
87009,Z3RIA,230410,Warframe,1211.0
87010,76561198135103194,231060,Ragnarok Online 2,53.0
87011,SamuelTepes,238960,Path of Exile,715.0
87012,Dijamissme,243870,Tom Clancy's Ghost Recon Phantoms - NA,13537.0
87013,76561198135339737,39120,RIFT,3049.0
87014,76561198135391641,214420,Gear Up,24.0
87015,76561198135398144,237310,Elsword,1.0
87016,76561198135400044,242720,GunZ 2: The Second Duel,60.0
87017,76561198135407430,248570,Toribash,13.0
87018,76561198135537206,250420,8BitMMO,29.0
87019,76561198135542351,42160,War of the Roses,968.0
87020,ysopasty,202090,Magicka: Wizard Wars,82.0
87021,76561198135631832,246280,Happy Wars,25.0
87022,76561198135698729,253710,theHunter,4.0
87023,76561198135810285,219740,Don't Starve,2703.0
87024,76561198135884599,322330,Don't Starve Together,719.0
87025,VegetaSenpai,273110,Counter-Strike Nexon: Zombies,0.0
87026,76561198135886001,225840,Sven Co-op,0.0
87027,codex131,282440,Quake Live,5.0
87028,76561198135935857,286160,Tabletop Simulator,194.0
87029,viet-cong,298240,Red Crucible: Firestorm,806.0
87030,76561198135993302,301520,Robocraft,1161.0
87031,76561198135997971,304050,Trove,1327.0
87032,76561198136064861,304930,Unturned,3982.0
87033,76561198136104612,224600,Defiance,0.0
87034,76561198136199181,306830,Zombies Monsters Robots,2085.0
87035,76561198136202915,291480,Warface,0.0
87036,76561198136207352,227940,Heroes & Generals,1717.0
87037,Lovegame2308,222900,Dead Island: Epidemic,130.0
87038,76561198136215651,323370,TERA,0.0
87039,76561198136223528,332800,Five Nights at Freddy's 2,57.0
87040,76561198136314859,333930,Dirty Bomb,1547.0
87041,sktf2,335330,Brick-Force,0.0
87042,76561198136377810,338180,Batla,23.0
87043,76561198136457275,2400,The Ship,404.0
87044,76561198136459007,2420,The Ship Single Player,0.0
87045,76561198136488436,2430,The Ship Tutorial,0.0
87046,76561198136496884,339610,FreeStyle2: Street Basketball,0.0
87047,76561198136688720,340810,Deepworld,0.0
87048,chickengooby,346330,BrainBread 2,56.0
87049,procathy,349700,Aftermath,52.0
87050,76561198136908361,339280,Strife,0.0
87051,cyborgeinstein,355180,Codename CURE,14.0
87052,76561198136919296,363970,Clicker Heroes,375.0
87053,76561198136953069,369200,Ghost in the Shell Stand Alone Complex First Assault Online,4.0
87054,Kieralicous,291550,Brawlhalla,400.0
87055,netcodebio,389570,Mitos.is: The Game,60.0
87056,76561198136995047,104900,ORION: Prelude,3.0
87058,76561198136998398,3830,Psychonauts,102.0
87059,76561198137010978,4000,Garry's Mod,310.0
87060,76561198137138283,220,Half-Life 2,399.0
87061,76561198137164994,320,Half-Life 2: Deathmatch,0.0
87062,76561198137171367,340,Half-Life 2: Lost Coast,0.0
87063,76561198137255615,360,Half-Life Deathmatch: Source,0.0
87064,Holdaro,380,Half-Life 2: Episode One,0.0
87065,victorlam111,400,Portal,0.0
87066,76561198137455098,420,Half-Life 2: Episode Two,0.0
87067,talibanstorm,12500,Puzzle Quest,131.0
87068,76561198137568508,22000,World of Goo,0.0
87069,76561198137582421,17470,Dead Space,0.0
87070,76561198137787506,24740,Burnout Paradise: The Ultimate Box,0.0
87071,_Jake_2014_,22320,The Elder Scrolls III: Morrowind,6874.0
87072,76561198137844728,35700,Trine,0.0
87073,mr_nobody54,6060,STAR WARS™ Battlefront™ II,0.0
87074,76561198137925706,32360,The Secret of Monkey Island: Special Edition,163.0
87075,76561198137941512,38400,Fallout,1519.0
87076,DuckSlayer786,38410,Fallout 2,2422.0
87077,zmeygorinich150,38420,Fallout Tactics,0.0
87078,76561198138172538,32370,STAR WARS™: Knights of the Old Republic™,2693.0
87079,MCsamplayz,6020,STAR WARS™ Jedi Knight: Jedi Academy™,0.0
87080,76561198138217573,6030,STAR WARS™ Jedi Knight II: Jedi Outcast™,0.0
87081,FlamingORB,32380,STAR WARS™ Jedi Knight: Dark Forces II,0.0
87082,Anarchismatitsfinist,32390,STAR WARS™ Jedi Knight: Mysteries of the Sith™,0.0
87083,solelywolf,32400,STAR WARS™: Dark Forces,0.0
87084,76561198138281981,40700,Machinarium,105.0
87085,TitanP,24800,Command and Conquer: Red Alert 3 - Uprising,0.0
87086,76561198138403210,41500,Torchlight,102.0
87087,WonderTop,20900,The Witcher: Enhanced Edition,1040.0
87088,76561198138435190,23380,Gyromancer,186.0
87089,mataway,22370,Fallout 3 - Game of the Year Edition,7.0
87090,dani3l3262,24780,SimCity 4 Deluxe,21.0
87091,76561198138584479,17410,Mirror's Edge,0.0
87092,76561198138610784,70400,Recettear: An Item Shop's Tale,69.0
87093,akiramiro,57300,Amnesia: The Dark Descent,0.0
87094,76561198138648326,40800,Super Meat Boy,189.0
87095,76561198138688633,22610,Alien Breed: Impact,0.0
87096,76561198138691719,22650,Alien Breed 2: Assault,0.0
87097,SwagmasterWellingtune,22670,Alien Breed 3: Descent,0.0
87098,potatokid2009,15700,Oddworld: Abe's Oddysee,824.0
87099,The_Lorangatang,15710,Oddworld: Abe's Exoddus,0.0
87100,nicolaaaa,15740,Oddworld: Munch's Oddysee,0.0
87101,76561198138994931,15750,Oddworld: Stranger's Wrath HD,0.0
87102,76561198139160420,21100,F.E.A.R. 3,0.0
87103,76561198139301681,63710,BIT.TRIP RUNNER,113.0
87104,76561198139327660,55040,Atom Zombie Smasher ,0.0
87105,76561198139400009,620,Portal 2,466.0
87106,320RustPro,20920,The Witcher 2: Assassins of Kings Enhanced Edition,4.0
87107,Brocklix,105600,Terraria,1290.0
87108,76561198139533051,16450,F.E.A.R. 2: Project Origin,0.0
87109,76561198139555192,3900,Sid Meier's Civilization IV,0.0
87110,76561198139564738,3910,Sid Meier's Civilization III: Complete,0.0
87111,76561198139574580,3920,Sid Meier's Pirates!,3.0
87112,SEGASURD259,3990,Sid Meier's Civilization IV: Warlords,0.0
87113,76561198139687835,7650,X-COM: Terror from the Deep,0.0
87114,76561198139783957,7660,X-COM: Apocalypse,0.0
87115,76561198139798240,7670,BioShock,699.0
87116,76561198139811258,7730,X-COM: Interceptor,0.0
87117,76561198139870694,7760,X-COM: UFO Defense,0.0
87118,76561198139928409,7770,X-COM: Enforcer,0.0
87119,nik228359,8800,Sid Meier's Civilization IV: Beyond the Sword,0.0
87120,CharlesMate,8850,BioShock 2,0.0
87121,MatthewTsirides,8880,Freedom Force,0.0
87122,76561198140344971,8890,Freedom Force vs. the 3rd Reich,0.0
87123,76561198140360667,8930,Sid Meier's Civilization V,0.0
87124,76561198140364288,8970,Axel & Pixel,0.0
87125,76561198140459669,8980,Borderlands,2585.0
87126,76561198140491570,16810,Sid Meier's Civilization IV: Colonization,0.0
87127,brazzershd,34440,Sid Meier's Civilization IV,0.0
87128,76561198140545952,34450,Sid Meier's Civilization IV: Warlords,0.0
87129,76561198140551330,34460,Sid Meier's Civilization IV: Beyond the Sword,0.0
87130,somebodycallmylawyer,40920,NBA 2K10,0.0
87131,76561198140607750,40930,The Misadventures of P.B. Winterbottom,0.0
87132,SKELETRONPRIMEISOP,40990,Mafia,0.0
87133,crothersgames,50130,Mafia II,0.0
87134,76561198140948389,57900,Duke Nukem Forever,112.0
87135,76561198140985236,65950,NBA 2K11,0.0
87136,76561198141079508,409710,BioShock Remastered,0.0
87137,76561198141287825,409720,BioShock 2 Remastered,0.0
87138,76561198141352940,107300,Breath of Death VII ,20.0
87139,76561198141383050,107310,Cthulhu Saves the World ,318.0
87140,blackdmulisha,70420,Chantelise,0.0
87141,76561198141448517,33460,From Dust,23.0
87142,rell1k,48000,LIMBO,259.0
87143,76561198141525565,32800,The Lord of the Rings: War in the North,0.0
87144,76561198141526102,107100,Bastion,92.0
87145,76561198141628289,70600,Worms Ultimate Mayhem,0.0
87146,76561198141694307,113200,The Binding of Isaac,0.0
87147,76561198141773683,115100,Costume Quest,120.0
87148,76561198141863535,70620,Worms Crazy Golf,6.0
87149,76561198141885832,70640,Worms,390.0
87150,76561198141889949,70650,Worms Blast,3.0
87151,asjunnn,70660,Worms Pinball,0.0
87152,trippedwards,38700,Toki Tori,0.0
87153,justhaxy,38720,RUSH,0.0
87154,endradigo,38740,EDGE,0.0
87155,quite_the,35720,Trine 2,5.0
87156,76561198142185185,4700,Medieval II: Total War,0.0
87157,Ash1261,6120,Shank,0.0
87158,76561198142317748,94200,Jamestown,3.0
87159,76561198142319335,99700,NightSky,0.0
87160,76561198142345595,41800,Gratuitous Space Battles,1.0
87161,s414,200900,Cave Story+,120.0
87162,76561198142429917,550,Left 4 Dead 2,0.0
87163,turdicles,223530,Left 4 Dead 2 Beta,0.0
87164,xamerx6,204030,Fable - The Lost Chapters,8.0
87165,76561198142606609,18700,And Yet It Moves,12.0
87166,76561198142611337,26500,Cogs,0.0
87167,76561198142646079,26900,Crayon Physics Deluxe,0.0
87168,76561198142695199,41100,Hammerfight,0.0
87169,76561198142813123,70300,VVVVVV,38.0
87170,76561198142902055,115110,Stacking,0.0
87171,ProfessorHashtag,207490,Rayman Origins,24.0
87172,Shayban,207170,Legend of Grimrock,603.0
87173,76561198143048027,200260,Batman: Arkham City GOTY,0.0
87174,76561198143089719,6980,Thief: Deadly Shadows,0.0
87175,76561198143127089,211600,Thief Gold,25.0
87176,2seggy4um8havalook,211740,Thief 2,0.0
87177,76561198143329709,108800,Crysis 2 Maximum Edition,0.0
87178,76561198143431596,35140,Batman: Arkham Asylum GOTY Edition,162.0
87179,br33ny,211420,Dark Souls: Prepare to Die Edition,5355.0
87180,RahzerGultieX0,217200,Worms Armageddon,64.0
87181,rhys3852,10,Counter-Strike,5.0
87182,RJJJJJJJJJJJ,80,Counter-Strike: Condition Zero,0.0
87183,76561198143712268,100,Counter-Strike: Condition Zero Deleted Scenes,0.0
87184,F9NV2,240,Counter-Strike: Source,181.0
87185,hicancerbaws,730,Counter-Strike: Global Offensive,13431.0
87186,76561198143785725,208580,STAR WARS™ Knights of the Old Republic™ II: The Sith Lords™,104.0
87187,cantreportmelickmyass,210170,Spirits,0.0
87188,catscatsandmorecats,204300,Awesomenauts,889.0
87189,76561198143811043,212680,FTL: Faster Than Light,0.0
87190,Mnati_Mantrousse,204360,Castle Crashers,0.0
87191,hlebteampro,205950,Jet Set Radio,45.0
87192,joshDAman,200710,Torchlight II,0.0
87193,76561198143918354,219150,Hotline Miami,648.0
87194,Disinguish,205790,Dota 2 Test,0.0
87195,76561198143933926,214560,Mark of the Ninja,0.0
87196,76561198144041644,219640,Chivalry: Medieval Warfare,1012.0
87197,76561198144041973,232210,Patch testing for Chivalry,0.0
87198,76561198144065815,218680,Scribblenauts Unlimited,432.0
87199,Lachlan_Birch,223220,Giana Sisters: Twisted Dreams,0.0
87200,Hamish_Birch,102600,Orcs Must Die!,0.0
87201,76561198144214964,201790,Orcs Must Die! 2,0.0
87202,76561198144222746,221640,Super Hexagon,221.0
87203,masterkel95,7000,Tomb Raider: Legend,0.0
87204,holysexual,8000,Tomb Raider: Anniversary,0.0
87205,76561198144362672,8140,Tomb Raider: Underworld,0.0
87206,76561198144389694,224960,Tomb Raider I,36.0
87207,76561198144516008,224980,Tomb Raider: The Last Revelation,0.0
87208,76561198144522133,225000,Tomb Raider: Chronicles,0.0
87209,76561198144559926,225020,Tomb Raider (VI): The Angel of Darkness,0.0
87210,76561198144571634,225300,Tomb Raider II,0.0
87211,76561198144635457,225320,Tomb Raider III: Adventures of Lara Croft,0.0
87212,76561198144677399,42910,Magicka,0.0
87213,76561198144713869,238960,Path of Exile,31457.0
87214,76561198144788213,234330,Marvel Puzzle Quest,3.0
87215,76561198144872923,225260,Brütal Legend,67.0
87216,76561198145030466,203160,Tomb Raider,0.0
87217,symeze,8870,BioShock Infinite,0.0
87218,76561198145208787,220700,RPG Maker VX Ace,12.0
87219,76561198145224921,224760,FEZ,375.0
87220,Jjjii,234190,Receiver,4.0
87221,L_DiCaprio,236090,Dust: An Elysian Tail,0.0
87222,AdrianC88,231160,The Swapper,0.0
87223,76561198145545406,237110,Mortal Kombat Komplete Edition,635.0
87224,76561198145569314,72850,The Elder Scrolls V: Skyrim,275.0
87225,76561198145621110,241600,Rogue Legacy,1012.0
87226,Coreyt549,208610,Skullgirls ∞Endless Beta∞,675.0
87227,tolgahantoplu,39140,FINAL FANTASY VII,0.0
87228,42456,240180,Duke Nukem 2,7.0
87229,76561198145822428,25010,Lugaru HD ,1.0
87230,TrabicTheII,214770,Guacamelee! Gold Edition,646.0
87231,MJmichelle,225080,Brothers - A Tale of Two Sons,173.0
87232,76561198145945668,245170,Skullgirls,19.0
87233,SpaceyTV,222940,THE KING OF FIGHTERS XIII STEAM EDITION,7166.0
87234,feelgoodincc,47790,Medal of Honor(TM) Single Player,0.0
87235,76561198146219945,47830,Medal of Honor(TM) Multiplayer,0.0
87236,76561198146289210,252410,SteamWorld Dig,232.0
87237,shaunii,49520,Borderlands 2,2262.0
87238,76561198146468235,200170,Worms Revolution,128.0
87239,76561198146481482,234000,Superfrog HD,0.0
87240,76561198146657954,246090,Spacebase DF-9,210.0
87241,beddoni,257350,Baldur's Gate II: Enhanced Edition,40.0
87242,76561198146796603,242700,Injustice: Gods Among Us Ultimate Edition,310.0
87243,76561198146806915,22330,The Elder Scrolls IV: Oblivion ,11.0
87244,teaza13za,261180,Lethal League,9.0
87245,nottynotty,261570,Ori and the Blind Forest,560.0
87246,76561198146953125,39150,FINAL FANTASY VIII,0.0
87247,76561198146976826,236430,DARK SOULS™ II,5209.0
87248,76561198147065234,94400,Nidhogg,99.0
87249,76561198147106771,275390,Guacamelee! Super Turbo Championship Edition,2.0
87250,76561198147157811,256290,Child of Light,0.0
87251,76561198147173281,294860,Valkyria Chronicles™,119.0
87252,76561198147186761,238460,BattleBlock Theater,167.0
87253,76561198147204783,237930,Transistor,646.0
87254,76561198147206691,239120,FINAL FANTASY III,0.0
87255,VenusNeko,45760,Ultra Street Fighter IV,2955.0
87256,76561198147318562,310950,Street Fighter V,6220.0
87257,TheWolfPackHD,319280,Yatagarasu Attack on Cataclysm,778.0
87258,officialetto,246070,Hack 'n' Slash,0.0
87259,76561198147421301,222420,THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION,2166.0
87260,WatchStars,222440,THE KING OF FIGHTERS 2002 UNLIMITED MATCH,1614.0
87261,mizi,307780,Mortal Kombat X,26295.0
87262,MG_Fuzion,335300,DARK SOULS™ II: Scholar of the First Sin,929.0
87263,76561198147600466,312750,FINAL FANTASY IV,0.0
87264,jakefarnsdirttrack,346830,FINAL FANTASY IV: THE AFTER YEARS,0.0
87265,Figurola,374320,DARK SOULS III,3143.0
87266,76561198147647152,4000,Garry's Mod,453.0
87267,76561198147662679,8190,Just Cause 2,156.0
87268,sebyb0mb,33910,Arma 2,5.0
87269,Jmanza420,33930,Arma 2: Operation Arrowhead,200.0
87270,76561198147688467,219540,Arma 2: Operation Arrowhead Beta (Obsolete),0.0
87271,76561198147690144,205790,Dota 2 Test,0.0
87272,76561198147704025,202970,Call of Duty: Black Ops II,513.0
87273,76561198147772988,202990,Call of Duty: Black Ops II - Multiplayer,1927.0
87274,76561198147832762,212910,Call of Duty: Black Ops II - Zombies,416.0
87275,SomeRandomNewAccount,223470,POSTAL 2,262.0
87276,76561198147908192,230410,Warframe,8118.0
87277,BawSanq,231060,Ragnarok Online 2,446.0
87278,76561198147937114,241640,Haunted Memories,0.0
87279,Tredders6635,242760,The Forest,4276.0
87280,sochichung0326,252950,Rocket League,1127.0
87281,AilensAreNeverAmongUs,253920,Gorky 17,0.0
87282,76561198148115955,254000,East India Company Gold,0.0
87283,76561198148116514,254040,Pirates of Black Cove Gold,0.0
87284,76561198148186499,550,Left 4 Dead 2,2117.0
87285,76561198148233621,223530,Left 4 Dead 2 Beta,0.0
87286,76561198148305195,301520,Robocraft,63.0
87287,themajorgamer,304050,Trove,35046.0
87288,SaBeR_,304930,Unturned,190.0
87289,76561198148534765,730,Counter-Strike: Global Offensive,38230.0
87290,76561198148551501,346110,ARK: Survival Evolved,5623.0
87291,Hp4SmXCGYuc,407530,ARK: Survival Of The Fittest,0.0
87292,cozzabro,349700,Aftermath,58.0
87293,aatific,366700,Breakout Invaders,8.0
87294,76561198148904255,372000,Tree of Savior (English Ver.),276.0
87295,dntrobmyhouseiwillfukuupb01,291550,Brawlhalla,49.0
87296,titsandmilk,311210,Call of Duty: Black Ops III,1832.0
87297,76561198148988655,359550,Tom Clancy's Rainbow Six Siege,15025.0
87298,76561198149005427,433850,H1Z1: King of the Kill,1281.0
87299,dobmarleyy,439700,H1Z1: King of the Kill Test Server,0.0
87300,76561198149074032,434570,Blood and Bacon,16.0
87301,76561198149212258,466910,Worm.is: The Game,100.0
87302,76561198149223745,442080,Riders of Icarus,0.0
87303,KANGAWOLAFOX,273350,Evolve Stage 2,138.0
87304,76561198149339827,220,Half-Life 2,1.0
87305,calello88,340,Half-Life 2: Lost Coast,0.0
87306,76561198149408365,3830,Psychonauts,0.0
87307,Guurrrrl,4000,Garry's Mod,13.0
87308,76561198149544451,2600,Vampire: The Masquerade - Bloodlines,0.0
87309,cslng1111111,2400,The Ship,30.0
87310,76561198149798518,2420,The Ship Single Player,0.0
87311,Theillusi0nz,2430,The Ship Tutorial,0.0
87312,pizzajesus,7670,BioShock,44.0
87313,permanently-a-cat-lady,409710,BioShock Remastered,0.0
87314,76561198150015899,22330,The Elder Scrolls IV: Oblivion ,3529.0
87315,76561198150061412,22320,The Elder Scrolls III: Morrowind,1.0
87316,76561198150092814,37400,"Time Gentlemen, Please!",2.0
87317,76561198150143293,37420,"Ben There, Dan That!",52.0
87318,PostmanPatSwag,25990,Majesty: Gold Edition,0.0
87319,76561198150314285,73230,Majesty Gold HD,1.0
87320,thisisatrash,40700,Machinarium,7.0
87321,popoisgay,41500,Torchlight,25.0
87322,sadfasdfasdfadsfasdf,20900,The Witcher: Enhanced Edition,69.0
87323,officialAlex3y,38480,Earthworm Jim,9.0
87324,DwyLoW,38490,Earthworm Jim 2,1.0
87325,76561198150432649,41600,Earthworm Jim 3D,1.0
87326,76561198150489019,8190,Just Cause 2,1.0
87327,76561198150508689,32360,The Secret of Monkey Island: Special Edition,0.0
87328,ivanyao88,32460,Monkey Island 2: Special Edition,0.0
87329,76561198150605293,8980,Borderlands,969.0
87330,76561198150683989,34270,SEGA Mega Drive & Genesis Classics,19.0
87331,luke_sammut17,47810,Dragon Age: Origins - Ultimate Edition,997.0
87332,76561198151106215,78000,Bejeweled 3,867.0
87333,76561198151109622,40800,Super Meat Boy,14.0
87334,76561198151169635,42910,Magicka,502.0
87335,76561198151204890,620,Portal 2,900.0
87336,76561198151363945,20920,The Witcher 2: Assassins of Kings Enhanced Edition,5.0
87337,NotLikeThisssssss,105600,Terraria,41930.0
87338,me2118,104600,Portal 2 - The Final Hours,0.0
87339,76561198151425258,48000,LIMBO,2.0
87340,76561198151482974,107100,Bastion,0.0
87341,76561198151618926,113200,The Binding of Isaac,925.0
87342,16395,72850,The Elder Scrolls V: Skyrim,3566.0
87343,Nenormative,200900,Cave Story+,0.0
87344,BreckiRedi,205790,Dota 2 Test,0.0
87345,76561198152012255,70,Half-Life,4.0
87346,76561198152154849,204030,Fable - The Lost Chapters,119.0
87347,123123123131231231,200940,Sonic CD,77.0
87348,zapian,22380,Fallout: New Vegas,566.0
87349,76561198152435896,115110,Stacking,0.0
87350,76561198152466649,201870,Assassin's Creed Revelations,247.0
87351,76561198152554397,207610,The Walking Dead,94.0
