,genres,app_name,title,release_date,price,id,developer
17031,"['Action', 'Indie', 'RPG', 'Strategy']",Birth of Shadows®,Birth of Shadows®,2015-11-05,4.99,401170,"Precision Games, LLC"
17032,"['Action', 'Casual', 'Indie', 'Strategy']",Conflicks - Revolutionary Space Battles,Conflicks - Revolutionary Space Battles,2015-11-05,6.99,288260,Artifice Studio
17033,"['Adventure', 'Indie', 'Simulation', 'Strategy']",Life is Hard OST,Life is Hard OST,2015-11-05,0.99,417230,"Pirozhok Studio,Vitaliy Ruzankin"
17034,"['Adventure', 'Casual']",The Secret Order 2: Masked Intent,The Secret Order 2: Masked Intent,2015-11-05,9.99,399890,Sunward Games
17035,['Strategy'],Age of Empires II HD: The African Kingdoms,Age of Empires II HD: The African Kingdoms,2015-11-05,9.99,355950,"SkyBox Labs,Forgotten Empires"
17036,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",ePic Character Generator,ePic Character Generator,2015-11-05,Free to Play,408930,Overhead Games
17037,"['Action', 'Adventure', 'RPG']",Darksiders II Deathinitive Edition,Darksiders II Deathinitive Edition,2015-11-05,29.99,388410,"Gunfire Games,Vigil Games,THQ Nordic"
17038,"['Action', 'Adventure', 'RPG']",Darksiders II Deathinitive Edition Soundtrack,Darksiders II Deathinitive Edition Soundtrack,2015-11-05,4.99,417380,"Gunfire Games,Vigil Games,THQ Nordic"
17039,"['Action', 'Indie', 'RPG']",Wave of Darkness,Wave of Darkness,2015-11-05,29.99,316370,Dreamatrix
17040,['Adventure'],Call of Cthulhu: Shadow of the Comet,Call of Cthulhu: Shadow of the Comet,1993-01-01,5.99,389470,Infogrames
17041,"['Action', 'Indie']",Air Brawl,Air Brawl,2015-06-02,Free,375600,Landfall
17042,['Adventure'],Call of Cthulhu: Prisoner of Ice,Call of Cthulhu: Prisoner of Ice,1995-01-01,5.99,359620,Infogrames
17043,"['Action', 'Indie']",Zero Reflex : Black Eye Edition,Zero Reflex : Black Eye Edition,2015-11-05,3.99,405650,Exordium Games
17044,"['Adventure', 'Casual', 'Simulation', 'Strategy']",Viking Saga: New World,Viking Saga: New World,2015-11-05,3.99,416340,Realore
17045,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",The Escapists - Duct Tapes are Forever,The Escapists - Duct Tapes are Forever,2015-11-03,3.99,408730,Mouldy Toof Studios
17046,['RPG'],Tales of Zestiria - Idolmaster Costume Set,Tales of Zestiria - Idolmaster Costume Set,2015-11-03,3.99,382468,BANDAI NAMCO Studio Inc.
17047,"['Action', 'Free to Play', 'Indie']",Brawlhalla - All Legends (Current and Future),Brawlhalla - All Legends (Current and Future),2015-11-03,19.99,387020,Blue Mammoth Games
17048,"['Sports', 'Strategy']",Blood Bowl 2 - Lizardmen,Blood Bowl 2 - Lizardmen,2015-11-03,6.99,382210,Cyanide Studios
17049,"['Sports', 'Strategy']",Blood Bowl 2 - Wood Elves,Blood Bowl 2 - Wood Elves,2015-11-03,6.99,382910,Cyanide Studios
17050,"['Action', 'Free to Play', 'Massively Multiplayer', 'Strategy']",Battle Battalions,Battle Battalions,2015-11-03,Free to Play,399660,Petroglyph
17051,"['Action', 'Free to Play', 'Massively Multiplayer', 'Strategy']",Battle Battalions: Infantry Starter Kit,Battle Battalions: Infantry Starter Kit,2015-11-03,3.99,413052,Petroglyph
17052,"['Action', 'Free to Play', 'Massively Multiplayer', 'Strategy']",Battle Battalions: Recon Starter Kit,Battle Battalions: Recon Starter Kit,2015-11-03,3.99,413051,Petroglyph
17053,"['Indie', 'RPG']",Dragon Fin Soup,Dragon Fin Soup,2015-11-03,19.99,299600,"Grimm Bros, LLC"
17054,"['Action', 'Indie']",Shmadow,Shmadow,2015-11-03,1.99,397570,Extrokold Games
17055,"['Action', 'Free to Play', 'Massively Multiplayer', 'Strategy']",Battle Battalions: Tank Starter Kit,Battle Battalions: Tank Starter Kit,2015-11-03,3.99,413050,Petroglyph
17056,['Adventure'],Getsuei Gakuen -kou-,Getsuei Gakuen -kou-,2015-11-03,24.99,411390,Arc System Works
17057,"['Action', 'Free to Play', 'Indie']",Pink Heaven,Pink Heaven,2015-11-04,Free to Play,409690,Studio Pixel
17058,"['Action', 'Indie']",Dawn of the Plow,Dawn of the Plow,2015-11-03,3.99,364700,"Dan FitzGerald,Trichotomy"
17059,"['Adventure', 'Indie', 'Simulation', 'Strategy', 'Early Access']",Life is Hard,Life is Hard,2015-11-03,8.99,414080,"Pirozhok Studio,Vitaliy Ruzankin"
17060,"['Adventure', 'Casual', 'Simulation']",THE GAME OF LIFE - The Official 2016 Edition,THE GAME OF LIFE - The Official 2016 Edition,2015-11-03,4.99,403120,Marmalade Game Studio Ltd
17061,"['Adventure', 'Indie']",Darkness Within 2: The Dark Lineage OST,Darkness Within 2: The Dark Lineage OST,2015-11-03,2.99,414640,Zoetrope Interactive
17062,"['Adventure', 'Indie']",Darkness Within: In Pursuit of Loath Nolder - OST,Darkness Within: In Pursuit of Loath Nolder - OST,2015-11-03,2.99,414680,Zoetrope Interactive
17063,['Simulation'],FSX: Steam Edition - RAAS Professional Add-On,FSX: Steam Edition - RAAS Professional Add-On,2015-11-03,16.99,356960,FS2Crew
17064,"['Adventure', 'Indie']",PONCHO,PONCHO,2015-11-03,9.99,332620,Delve Interactive
17065,"['Action', 'Adventure', 'Indie']",Nightmare on Azathoth,Nightmare on Azathoth,2015-10-30,0.99,414470,Modesto Rabena
17066,['Simulation'],Cities XXL - Map Editor,Cities XXL - Map Editor,2015-10-30,Free,415750,Focus Home Interactive
17067,"['Adventure', 'Indie']",Mirrored - Chapter 1,Mirrored - Chapter 1,2015-10-30,1.99,365880,"Kelkafa Studios,Cardboard Sword Limited,Jet Stone Studios"
17068,"['Action', 'Casual', 'Indie', 'Strategy']",Kaiju-A-GoGo: Halloween Kaiju Skins,Kaiju-A-GoGo: Halloween Kaiju Skins,2015-10-30,1.99,415220,Kerberos Productions Inc.
17069,"['Adventure', 'Indie', 'Early Access']",Terminal Hacker - Into the Deep,Terminal Hacker - Into the Deep,2015-10-30,1.99,342540,SecuritySession.com
17070,"['Indie', 'Simulation']",Welcome to Boon Hill,Welcome to Boon Hill,2015-10-31,4.99,406780,Matthew Ritter
17071,['RPG'],Fallout: A Post Nuclear Role Playing Game,Fallout: A Post Nuclear Role Playing Game,1997-09-30,9.99,38400,Interplay Inc.
17072,"['Action', 'Indie']",Umihara Kawase,Umihara Kawase,2015-11-02,9.99,384690,Studio Saizensen
17073,"['Adventure', 'Free to Play', 'Indie']",Bloodwood Reload,Bloodwood Reload,2015-11-02,Free to Play,350990,Luminy Studios
17074,['RPG'],عالم أريب,عالم أريب,2015-11-02,54.99,395960,Remal IT
17075,"['Adventure', 'Casual', 'Indie', 'Massively Multiplayer', 'Strategy']",The Black Watchmen - Original Soundtrack,The Black Watchmen - Original Soundtrack,2015-10-23,9.99,379750,Alice &amp; Smith
17076,"['Action', 'Indie', 'Early Access']",Spellsworn,Spellsworn,2015-11-02,9.99,360620,Frogsong Studios AB
17077,"['Adventure', 'Casual']",Russian Horror Story,Russian Horror Story,2015-11-02,7.99,390970,"Footmade,Dagestan Technology"
17078,['Adventure'],Sonic Lost World,Sonic Lost World,2015-11-02,29.99,329440,Sonic Team
17079,"['Action', 'Indie', 'RPG']",Crystal Picnic,Crystal Picnic,2015-11-02,1.99,415890,Nooskewl
17080,"['Action', 'Indie', 'Strategy', 'Early Access']",Bit Shifter,Bit Shifter,2015-11-02,14.99,393170,Plastic Games
17081,['Indie'],Discouraged Workers - Digital Art Book,Discouraged Workers - Digital Art Book,2015-11-02,2.99,382390,YGGDRASIL STUDIO
17082,['Indie'],Cibele,Cibele,2015-11-02,8.99,408120,Star Maid Games
17083,"['Action', 'Indie', 'Early Access']",The Extinction,The Extinction,2015-10-30,2.99,413510,ArrowGroundGames
17084,"['Action', 'Adventure', 'Indie', 'Strategy']",Antisquad - HOTSEAT,Antisquad - HOTSEAT,2015-07-31,2.99,388070,InsGames
17085,['Strategy'],The Seven Years War (1756-1763),The Seven Years War (1756-1763),2015-10-30,19.99,400470,Oliver Keppelmüller
17086,"['RPG', 'Strategy']",Hyperdimension Neptunia Re;Birth3 V Generation / 神次次元ゲイム ネプテューヌRe;Birth3 V CENTURY,Hyperdimension Neptunia Re;Birth3 V Generation / 神次次元ゲイム ネプテューヌRe;Birth3 V CENTURY,2015-10-30,29.99,353270,"Idea Factory,Compile Heart,Felistella"
17087,"['RPG', 'Strategy']",Histy's Emergency Aid Plan Pack / いーすんからの救済用仕様書パック,Histy's Emergency Aid Plan Pack / いーすんからの救済用仕様書パック,2015-11-06,0.99,389150,"Idea Factory,Compile Heart,Felistella"
17088,"['Adventure', 'Free to Play', 'Indie']",Electric Highways,Electric Highways,2015-10-28,Free to Play,412140,"Zykov Eddy,Xitilon"
17089,"['Adventure', 'Free to Play', 'Indie']",Electric Highways - OST,Electric Highways - OST,2015-10-28,1.99,413840,"Zykov Eddy,Xitilon"
17090,"['Adventure', 'Casual']",Twisted Lands Trilogy: Collector's Edition,Twisted Lands Trilogy: Collector's Edition,2015-10-28,19.99,398630,Alawar
17091,['Indie'],Albert and Otto,Albert and Otto,2015-10-28,4.99,368590,K Bros Games
17092,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",Cannibal,Cannibal,2015-10-28,13.99,350800,Gametek Brasil
17093,"['Action', 'Indie']",GALAK-Z,GALAK-Z,2015-10-29,19.99,300580,17-BIT
17094,"['Action', 'Casual', 'Free to Play', 'Massively Multiplayer']",Counter-Strike Nexon: Zombies - Oz's Trio,Counter-Strike Nexon: Zombies - Oz's Trio,2015-10-28,13.99,404240,Nexon
17095,"['Indie', 'RPG', 'Strategy']",Talisman - The City Expansion,Talisman - The City Expansion,2015-10-29,6.99,267784,Nomad Games
17096,"['Adventure', 'Casual', 'Indie']",Sun Dogs,Sun Dogs,2015-10-29,9.99,404420,Royal Polygon
17097,"['Action', 'Adventure', 'Indie']",Devil's Bluff,Devil's Bluff,2015-10-29,14.99,382350,KBJGames
17098,['Simulation'],FSX: Steam Edition - Paris Orly (LFPO) Add-On,FSX: Steam Edition - Paris Orly (LFPO) Add-On,2015-10-29,24.99,379552,Aerosoft GmbH
17099,"['Action', 'Adventure', 'Indie', 'RPG']",Pathologic Classic HD,Pathologic Classic HD,2015-10-29,12.99,384110,"Ice-Pick Lodge,General Arcade"
17100,"['Adventure', 'RPG', 'Strategy']",Mugen Souls - Mega Costume Bundle 1,Mugen Souls - Mega Costume Bundle 1,2015-10-29,3.99,403455,Idea Factory
17101,"['Adventure', 'RPG', 'Strategy']",Mugen Souls - Mega Costume Bundle 2,Mugen Souls - Mega Costume Bundle 2,2015-10-29,4.99,403457,idea Factory
17102,"['Indie', 'Strategy']",Army of Pixels,Army of Pixels,2015-10-29,4.99,390920,"Gergely Zsolnay,Richard Markos"
17103,"['Adventure', 'RPG', 'Strategy']",Mugen Souls - Points Fever Bundle 1,Mugen Souls - Points Fever Bundle 1,2015-10-29,1.99,403451,idea Factory
17104,"['Adventure', 'RPG', 'Strategy']",Mugen Souls - Points Fever Bundle 3,Mugen Souls - Points Fever Bundle 3,2015-10-29,3.99,403454,Idea Factory
17105,"['Adventure', 'RPG', 'Strategy']",Mugen Souls - Points Fever Bundle 2,Mugen Souls - Points Fever Bundle 2,2015-10-29,2.99,403453,Idea Factory
17106,"['Adventure', 'RPG', 'Strategy']",Mugen Souls - Devil Weapons Bundle,Mugen Souls - Devil Weapons Bundle,2015-10-29,2.99,403450,Idea Factory
17107,"['Adventure', 'RPG', 'Strategy']",Mugen Souls - Dreamy Weapons Bundle,Mugen Souls - Dreamy Weapons Bundle,2015-10-29,2.99,403452,Idea Factory
17108,"['Adventure', 'RPG', 'Strategy']",Mugen Souls - Ultimate Unlock Bundle,Mugen Souls - Ultimate Unlock Bundle,2015-10-29,2.99,403456,Idea Factory
17109,"['Adventure', 'Indie']",Colortone,Colortone,2015-10-29,4.99,375320,Kirill Kupryakhin
17110,"['Adventure', 'Casual', 'Simulation', 'Strategy']",When In Rome,When In Rome,2015-10-29,4.99,415330,Realore
17111,"['Adventure', 'Casual', 'Simulation', 'Strategy']",Viking Saga: The Cursed Ring,Viking Saga: The Cursed Ring,2015-10-29,2.99,415390,Realore
17112,['Simulation'],TS Marketplace: Laaeks 553 Wagon Pack,TS Marketplace: Laaeks 553 Wagon Pack,2015-10-29,4.99,326016,Skyhook Games
17113,"['Action', 'Adventure', 'Indie', 'Strategy']",Dead Realm - Soundtrack,Dead Realm - Soundtrack,2015-10-29,Free,414520,Section Studios
17114,['RPG'],The Legend of Heroes: Trails in the Sky SC,The Legend of Heroes: Trails in the Sky SC,2015-10-29,29.99,251290,Nihon Falcom
17115,"['Racing', 'Simulation', 'Sports']",Project CARS - Japanese Car Pack,Project CARS - Japanese Car Pack,2015-10-28,3.49,334790,Slightly Mad Studios
17116,"['Action', 'Casual', 'Indie']",Go To Bed: Survive The Night,Go To Bed: Survive The Night,2015-10-28,4.99,413760,Touchfight Games LLC
17117,"['Action', 'Free to Play', 'Massively Multiplayer', 'Strategy']",Block N Load - Scary Monsters Skins Pack,Block N Load - Scary Monsters Skins Pack,2015-10-29,9.99,400841,"Jagex,Artplant"
17118,"['Adventure', 'Indie']",Morphine,Morphine,2015-10-26,2.99,410430,Kerim Kumbasar
17119,"['Action', 'Adventure']",Batman™: Arkham Knight Season Pass,Batman™: Arkham Knight Season Pass,2015-06-23,19.99,367480,Rocksteady
17120,"['Action', 'Indie']",NOCT Official Soundtrack,NOCT Official Soundtrack,2015-10-28,9.99,413060,"C3SK,Robin Finck,Pedro Pimentel"
17121,"['Indie', 'Strategy']",The Troma Project,The Troma Project,2015-10-28,6.99,279640,Nekrosoft
17122,"['Adventure', 'Casual', 'Simulation', 'Strategy']",Farm Mania: Hot Vacation,Farm Mania: Hot Vacation,2015-10-23,3.99,412930,Realore
17123,['RPG'],Kagura Douchuuki,Kagura Douchuuki,2015-10-22,13.99,378790,DebonosuWorks Inc.
17124,"['Adventure', 'Casual', 'Indie']",Star Sky - ブルームーン,Star Sky - ブルームーン,2015-10-23,3.99,407020,"JMJ Interactive,Mårten Jonsson"
17125,"['Casual', 'Simulation', 'Sports']",Pure Pool - Snooker pack,Pure Pool - Snooker pack,2015-10-23,4.99,362360,VooFoo Studios
17126,"['Action', 'Casual', 'Indie', 'Early Access']",BEARZERKERS,BEARZERKERS,2015-10-23,12.99,325300,Wildgrass
17127,"['Casual', 'Indie', 'Strategy']",One Hundred Ways,One Hundred Ways,2015-10-23,9.99,404630,Sunlight Games
17128,"['Simulation', 'Sports']",Bocce Revolution,Bocce Revolution,2015-10-23,9.99,380950,Dysotek
17129,['Adventure'],D/Generation HD,D/Generation HD,2015-10-23,12.99,389740,West Coast Software
17130,"['Indie', 'RPG']",Deathless: The City's Thirst,Deathless: The City's Thirst,2015-10-23,3.99,410910,Choice of Games
17131,"['Indie', 'RPG']",Zombie Exodus,Zombie Exodus,2011-12-04,7.99,411570,Hosted Games
17132,"['Action', 'Adventure', 'Indie']",ALPAGES : THE FIVE BOOKS,ALPAGES : THE FIVE BOOKS,2015-10-14,0.99,403860,Nicolas Bernard
17133,"['Action', 'Indie']",Giana Sisters 2D,Giana Sisters 2D,2015-10-23,7.99,350770,Kasaa Solution
17134,"['Action', 'Indie']",Warhammer: End Times - Vermintide,Warhammer: End Times - Vermintide,2015-10-23,29.99,235540,Fatshark
17135,"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV,RPG Maker MV,2015-10-23,79.99,363890,"KADOKAWA,Yoji Ojima"
17136,"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Cover Art Characters Pack,RPG Maker MV - Cover Art Characters Pack,2015-10-23,9.99,403870,"KADOKAWA,Yoji Ojima"
17137,"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Essentials Set,RPG Maker MV - Essentials Set,2015-10-23,9.99,405920,"Murray Atkinson,Degica"
17138,"['Adventure', 'Indie', 'RPG']",200% Mixed Juice!,200% Mixed Juice!,2015-10-23,6.99,335190,Orange_Juice
17139,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Early Access']",KINGDOMS,KINGDOMS,2015-10-23,9.99,409590,Oreol
17140,"['Action', 'Indie', 'RPG']",I am Weapon: Revival,I am Weapon: Revival,2016-07-27,15.99,335700,Krealit
17141,"['Action', 'Adventure', 'Casual', 'Indie']",Flight of the Paladin,Flight of the Paladin,2015-10-23,1.99,405610,Grizzly Wolf Games LLC
17142,['Action'],Heavy Fire: Shattered Spear,Heavy Fire: Shattered Spear,2015-10-23,3.99,385600,Teyon
17143,"['Adventure', 'Indie']",Mu Complex,Mu Complex,2015-10-23,8.99,383690,studiocime
17144,"['Adventure', 'Casual', 'Indie', 'Simulation']",Gaokao.Love.100Days - Yes Monitress,Gaokao.Love.100Days - Yes Monitress,2015-10-24,Free to Play,396960,高考恋爱委员会
17145,"['Adventure', 'Indie']",Shadows on the Vatican Act II: Wrath,Shadows on the Vatican Act II: Wrath,2015-10-26,6.99,378630,"Adventure Productions,10th Art Studio"
17146,"['Casual', 'Indie']",Starsphere,Starsphere,2015-10-26,3.99,408750,Julia Games
17147,"['Adventure', 'RPG', 'Strategy']",Mugen Souls,Mugen Souls,2015-10-22,19.99,389870,Idea Factory
17148,"['Indie', 'RPG', 'Strategy']",Chaos Reborn,Chaos Reborn,2015-10-26,9.99,319050,Snapshot Games Inc.
17149,"['Action', 'Casual', 'Indie', 'Early Access']",Ironkraft - Road to Hell,Ironkraft - Road to Hell,2015-10-22,9.99,397020,Invoker Studios
17150,['Simulation'],FSX: Steam Edition - Meigs Field (KCGX) Add-On,FSX: Steam Edition - Meigs Field (KCGX) Add-On,2015-10-22,19.99,379548,Orbx
17151,"['Indie', 'RPG', 'Strategy']",Shadowrun Chronicles: Infected!,Shadowrun Chronicles: Infected!,2015-10-22,9.99,405730,Cliffhanger Productions
17152,['Adventure'],Message Quest,Message Quest,2015-10-22,2.99,408280,Royal Troupe
17153,"['Action', 'Indie']",Square Brawl,Square Brawl,2015-10-22,4.99,394850,Landfall
17154,"['Adventure', 'Casual']",The Big Secret of a Small Town,The Big Secret of a Small Town,2015-03-02,6.99,409090,Flenx
17155,"['Action', 'Simulation', 'Strategy']",Battle of Empires: 1914-1918 - Skirmish Pack,Battle of Empires: 1914-1918 - Skirmish Pack,2015-10-22,0.99,395410,Great War Team
17156,"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",WAKFU - Anathar Pack,WAKFU - Anathar Pack,2015-10-22,79.99,381671,Ankama Studio
17157,"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",Pure Hold'em - King's Ransom Chip Set,Pure Hold'em - King's Ransom Chip Set,2015-10-22,2.99,330280,VooFoo Studios Ltd
17158,"['Action', 'Adventure', 'RPG']",System Shock: Enhanced Edition,System Shock: Enhanced Edition,2015-09-22,9.99,410710,"Looking Glass Studios,Nightdive Studios"
17159,"['Action', 'Adventure', 'Casual']",Turtle Odyssey,Turtle Odyssey,2015-10-21,2.99,412480,Realore
17160,"['Adventure', 'Casual', 'Indie']",Playing History - The Plague,Playing History - The Plague,2012-11-14,3.99,395920,Serious Games Interactive
17161,"['Adventure', 'Indie']",Murder,Murder,2015-10-21,0.99,404080,Peter Moorhead
17162,"['Adventure', 'Indie', 'RPG']",Wurm Unlimited,Wurm Unlimited,2015-10-21,29.99,366220,Code Club AB
17163,['Action'],PixelJunk™ Shooter Ultimate,PixelJunk™ Shooter Ultimate,2015-10-21,9.99,332330,"Q-Games Ltd.,Double Eleven"
17164,"['RPG', 'Simulation', 'Strategy', 'Early Access']",Shallow Space,Shallow Space,2015-10-21,14.99,305840,Special Circumstances
17165,"['Action', 'Indie', 'Simulation', 'Strategy']",Fairspace,Fairspace,2015-10-21,8.99,321350,Sub Orbital Software
17166,"['Action', 'Indie']",One Final Chaos,One Final Chaos,2015-10-21,4.99,409610,"Pusselbit,Sweet Studio Labs"
17167,"['Action', 'Casual', 'Indie']",Robbery Bob: Man of Steal,Robbery Bob: Man of Steal,2015-10-21,7.99,372960,Level Eight AB
17168,"['Adventure', 'Casual', 'Indie']",DISTRAINT: Deluxe Edition,DISTRAINT: Deluxe Edition,2015-10-21,4.99,395170,Jesse Makkonen
17169,"['Action', 'Adventure', 'RPG']",Little Big Adventure 2,Little Big Adventure 2,2015-10-20,3.99,398000,DotEmu
17170,"['Action', 'Adventure', 'RPG']",Little Big Adventure - Enhanced Edition,Little Big Adventure - Enhanced Edition,1994-10-14,5.99,397330,DotEmu
17171,"['Casual', 'Indie', 'Simulation', 'Strategy']",Empire TV Tycoon,Empire TV Tycoon,2015-10-20,9.99,377900,Dreamsite Games
17172,['Simulation'],Train Simulator: DR BR 86 Loco Add-On,Train Simulator: DR BR 86 Loco Add-On,2015-10-20,19.99,325971,Dovetail Games
17173,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",Knights of Pen and Paper 2,Knights of Pen and Paper 2,2015-10-20,7.99,310060,Kyy Games
17174,"['Adventure', 'Indie']",Toby: The Secret Mine,Toby: The Secret Mine,2015-10-20,9.99,395160,Lukas Navratil
17175,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']",Rebel Galaxy,Rebel Galaxy,2015-10-20,19.99,290300,Double Damage Games
17176,"['Indie', 'Strategy', 'Early Access']",Timber and Stone,Timber and Stone,2015-10-20,12.99,408990,"Games by Robert, LLC"
17177,"['Indie', 'Simulation']",Hacknet Official Soundtrack,Hacknet Official Soundtrack,2015-10-20,9.99,408710,Team Fractal Alligator
