,genres,app_name,price_x,item_id,developer,user_id,playtime_forever,recommend,sentiment_analysis,genres_encoded
156742,Action,Renegade Ops,15.0,99300,Avalanche Studios,MikeRotch,27.0,True,2,0
156747,"Action, Free to Play, Massively Multiplayer",Bloodline Champions,0,6370,Stunlock Studios,Rusty_potato,12.0,True,2,89
156752,Simulation,Take On Helicopters,19.99,65730,Bohemia Interactive,ToxicK-9,13.0,True,1,281
156757,"Action, RPG",Lord of the Rings: War in the North,19.99,32800,Snowblind Studios,76561198090750986,362.0,True,0,130
156887,Strategy,Worms,7.99,70640,Team17 Digital Ltd,76561198065160792,327.0,True,0,287
156889,"Action, Indie, RPG, Strategy",Dungeon Defenders,14.99,65800,Trendy Entertainment,Hirukaz,130.0,True,2,113
157126,"Sports, Strategy",Worms Crazy Golf,9.99,70620,Team17 Digital Ltd,76561198081869264,7.0,True,2,286
157134,Action,PAYDAY™ The Heist,14.99,24240,OVERKILL Software,743748734,136.0,True,2,0
158418,"Action, Indie",Steel Storm: Burning Retribution,14.99,96200,Kot in Action Creative Artel,76561198018845815,306.0,False,1,102
158422,Action,RAGE,9.99,9200,id Software,StelerForYou,653.0,True,2,0
158594,"Action, Indie, Strategy",Orcs Must Die!,9.99,102600,Robot Entertainment,76561198094713764,118.0,True,1,126
158680,"Action, Indie",Serious Sam Double D XXL,9.99,111600,Mommy's Best Games,floshmo,1655.0,True,0,102
158696,"Action, Strategy",Nuclear Dawn,9.99,17710,"GameConnect,InterWave Studios",cancerkek,143.0,False,2,139
158776,Strategy,Worms Ultimate Mayhem,14.99,70600,Team17 Digital Ltd,Swiffdeath,3.0,False,2,287
158802,"Action, Casual, Indie, Simulation, Strategy",Demolition Inc.,5.99,98600,Zeroscale,76561198035733072,522.0,True,0,68
158814,"Action, Indie, RPG",Bastion,14.99,107100,Supergiant Games,76561198056290589,640.0,True,2,107
159081,"Adventure, Simulation",From Dust,14.99,33460,Ubisoft Montpellier,IGotHeadFromYourMotherLastNight,244.0,False,2,186
159185,"Action, Indie",Dead Horde,9.99,27940,DnS Development,Zeriot,1.0,False,0,102
159192,"Action, Indie, RPG",E.Y.E: Divine Cybermancy,9.99,91700,Streum On Studio,76561198046912445,166.0,True,2,107
159348,"Adventure, Indie",LIMBO,9.99,48000,Playdead,76561198038374904,177.0,True,0,171
159636,"Action, Strategy, Simulation",ARMA: Gold Edition,9.99,65780,Bohemia Interactive,09879655452567,895.0,True,2,143
159646,"RPG, Indie",Breath of Death VII,2.99,107300,Zeboyd Games,76561198006186415,483.0,True,2,274
159657,"Casual, Indie",Critical Mass,1.99,105300,Manic Game Studios,76561198060337601,16.0,True,2,204
159659,"Indie, RPG",Cthulhu Saves the World,2.99,107310,Zeboyd Games,usaidwotnow,934.0,True,2,254
159707,"Casual, Indie, RPG",Dungeons of Dredmor,4.99,98800,"Gaslamp Games, Inc.",76561198067150343,75.0,True,0,205
159747,"Action, Strategy",Trapped Dead,4.99,46540,Headup Games / Crenetic,76561198044517849,1.0,True,0,139
159757,"Action, Strategy",Operation Flashpoint: Red River,9.99,44340,Codemasters Action Studio,Vri404,30.0,False,0,139
159767,Action,Red Faction®: Armageddon™,19.99,55110,Volition,teemolololol,48.0,True,2,0
159875,"Action, Indie",Jamestown,9.99,94200,Final Form Games,76561198073409906,25.0,True,2,102
159890,Simulation,Trainz™ Simulator 12,19.99,24670,N3V Games,76561198066006381,1465.0,True,2,281
159891,"Action, Adventure, Simulation",Cargo! The Quest for Gravity,9.99,41740,Ice-Pick Lodge,76561197978082460,103.0,True,2,49
159895,"Action, Indie",Capsized,9.99,95300,Alientrap,765611979902442O1,14.0,True,2,102
159906,"Action, RPG",Mount & Blade: With Fire & Sword,9.99,48720,TaleWorlds Entertainment,76561198096626295,510.0,True,2,130
160044,Action,Section 8®: Prejudice™,9.99,97100,TimeGate Studios,hey_ad,82.0,True,2,0
160062,"Strategy, Indie, Casual",Dwarfs!?,9.99,35480,Power of 2,76561197972468339,32.0,True,2,289
160110,"Adventure, Casual, Indie",The Tiny Bang Story,4.99,96000,Colibri Games,76561198067678080,234.0,True,2,153
160115,"Adventure, Indie",BEEP,1.99,104200,Big Fat Alien,LeoRocksAce,220.0,True,0,171
160132,"Action, Indie",Garshasp: The Monster Slayer,4.99,99400,Dead Mage,temeteocano,11.0,False,0,102
160136,"Action, Adventure, Indie, Strategy",Hydrophobia: Prophecy,4.99,92000,Dark Energy Digital Ltd.,Devmabby,17.0,True,0,46
160172,"Adventure, Casual, Indie",Lume,5.99,105100,State of Play Games,FSBW,1.0,False,2,153
160174,"Action, Adventure, Indie, RPG",Terraria,9.99,105600,Re-Logic,76561198072732874,772.0,True,1,35
163066,"Action, Free to Play",BRINK,0,22350,Splash Damage,76561198067923747,933.0,False,1,74
163191,"Indie, Strategy",DETOUR,4.99,92100,Sandswept Studios,76561198045065985,215.0,False,1,270
163227,"Action, Indie",Naval Warfare,2.99,98500,Game Distillery s.r.o.,76561198065156276,465.0,True,2,102
163229,"Casual, Indie, Strategy",NightSky,9.99,99700,"Nicalis, Inc.",cockleg1500,18.0,True,2,213
163237,"Indie, Simulation",SpaceChem,9.99,92800,Zachtronics,shinra420,262.0,False,1,263
163348,"Action, Racing",Crazy Taxi,7.99,71230,SEGA,76561198032377745,14.0,True,2,134
163358,"Indie, Strategy",Atom Zombie Smasher,9.99,55040,Blendo Games,76561198066621462,10.0,True,2,270
163376,"Action, Racing",Post Apocalyptic Mayhem,9.99,91900,Steel Monkeys,tbimperator,74.0,True,1,134
163397,"Action, Indie, Strategy",Revenge of the Titans,9.99,93200,Puppygames,Takmid,61.0,True,2,126
163413,"Action, Adventure",Assassin’s Creed® Brotherhood,19.99,48190,Ubisoft Montreal,76561198066881691,1.0,True,2,1
163512,Action,Crysis 2 - Maximum Edition,29.99,108800,Crytek Studios,AlexNoClutch,36.0,True,2,0
163680,"Casual, Indie",Cloning Clyde,4.99,91800,Bacon Wrapped Games,76561198091697197,39.0,True,2,204
163682,Racing,Shift 2 Unleashed,19.99,47920,Slightly Mad Studios,absolutelyNobody,32.0,True,0,277
163700,RPG,Dungeon Siege,6.99,39190,Gas Powered Games,76561198027905741,6.0,True,2,273
163708,Simulation,Cities in Motion,19.99,73010,Colossal Order Ltd.,76561198048709944,2057.0,True,2,281
163714,Strategy,Men of War: Assault Squad,9.99,64000,Digitalmindsoft,76561198046863149,1067.0,True,1,287
163774,Action,Painkiller Redemption,4.99,65560,Eggtooth Team,happyturtleleader,45.0,True,0,0
163776,"Action, RPG",Magicka,9.99,42910,Arrowhead Game Studios,76561198030567998,588.0,True,1,130
164408,"Action, Strategy, Indie, Casual",Swords and Soldiers HD,9.99,63500,Ronimo Games,44845991789,363.0,True,2,141
164415,"Strategy, Casual",Bejeweled® 3,4.99,78000,"PopCap Games, Inc.",Jetiah,72.0,True,0,288
164429,"Casual, Indie, Strategy",RUSH,4.99,38720,Two Tribes,EarthOsprey,113.0,True,2,213
164443,Strategy,Greed Corp,9.99,48950,Vanguard Games,otteloo,72.0,True,0,287
164450,Racing,Need For Speed: Hot Pursuit,19.99,47870,Criterion Games,someguyinsteem,719.0,True,2,277
164650,"Action, Free to Play, Massively Multiplayer, RPG, Strategy",EVE Online,Free,8500,CCP,76561198030615610,59.0,False,0,92
164720,"Indie, Casual",Zen Bound 2,4.99,61600,Secret Exit Ltd.,76561198050437503,3.0,True,2,250
164724,Racing,MX vs. ATV Reflex,19.99,55140,"Double Helix Games,Rainbow Studios,THQ Nordic",76561198035418337,10.0,True,2,277
164741,Racing,nail'd,4.99,40380,Techland,riasofthegremoryclan,183.0,False,1,277
164742,RPG,Dragon Age: Origins - Ultimate Edition,29.99,47810,BioWare,76561198102121026,41.0,True,0,273
164844,"Sports, Strategy",Blood Bowl® Legendary Edition,9.99,58520,Cyanide Studios,76561198054909728,7.0,True,0,286
164854,Action,Bloody Good Time,4.99,2450,Outerlight Ltd.,76561198014848587,88.0,False,1,0
164878,RPG,ArcaniA,19.99,39690,Spellbound Studios,76561198061085561,5.0,True,1,273
164884,"Adventure, Indie, RPG, Strategy",Delve Deeper,4.99,63800,Lunar Giant,MicMacMoe,174.0,False,2,178
164890,"Action, Adventure",Dead Rising® 2,19.99,45740,Capcom Vancouver,Derkness,82.0,False,2,1
165046,Action,Front Mission Evolved,9.99,43000,Double Helix Games,kamoobro10,2.0,True,2,0
165054,Action,Lugaru HD,9.99,25010,Wolfire Games,76561197994400131,287.0,True,0,0
165058,RPG,Numen: Contest of Heroes,7.99,60800,"CINEMAX, s.r.o.",76561198065164104,1.0,True,2,273
165059,Strategy,Sword of the Stars: Complete Collection,9.99,42890,Kerberos Productions Inc.,76561198089320071,911.0,True,2,287
165060,"Adventure, Casual",Riven: The Sequel to MYST,5.99,63610,Cyan Worlds,76561198069598657,2.0,True,2,145
165061,Indie,eversion,4.99,33680,Zaratustra Productions,Akula_941,1560.0,True,2,249
165063,"Adventure, Indie, Casual",Jolly Rover,9.99,58200,Brawsome,76561198072553542,48.0,True,2,172
165066,Action,Sniper: Ghost Warrior,7.99,34830,City Interactive,thecybersquid,34.0,False,0,0
165150,Action,Day of Defeat: Source,9.99,300,Valve,maplemage,4733.0,True,2,0
165426,Strategy,Future Wars,4.99,46440,Headup Games / Radon Labs,76561198063425188,10.0,True,2,287
165429,Action,Chaser,4.99,39670,Cauldron,76561198064260593,66.0,True,2,0
165433,"Action, Simulation, Strategy",Arma 2: Operation Arrowhead,19.99,33930,Bohemia Interactive,firefreddy,3.0,True,2,138
166478,Action,F.E.A.R.,54.99,21090,"Monolith Productions, Inc.,Timegate",76561198087586464,585.0,True,2,0
166544,"Strategy, Simulation",Tropico 3: Absolute Power,9.99,57600,Haemimont Games,imsojipper,1198.0,True,2,291
166551,Strategy,STAR WARS™ Empire at War - Gold Pack,19.99,32470,Petroglyph,76561198074694378,30.0,True,2,287
166637,Strategy,Napoleon: Total War™,19.99,34030,"The Creative Assembly,Feral Interactive (Mac)",AMLN,60.0,True,2,287
166869,Action,Battlefield: Bad Company™ 2,19.99,24960,DICE,jarrodtrim,5716.0,True,2,0
167283,Strategy,Supreme Commander 2,12.99,40100,Gas Powered Games,76561198055330941,2336.0,True,0,287
167419,"Action, Adventure",Assassin's Creed 2 Deluxe Edition,19.99,33230,Ubisoft Montreal,diego9031,1636.0,True,2,1
167639,"Action, Adventure",Just Cause 2,14.99,8190,Avalanche Studios,76561198068964564,3083.0,True,2,1
169073,Strategy,"Warhammer® 40,000: Dawn of War® II Chaos Rising",19.99,20570,"Relic Entertainment,Feral Interactive (Mac/Linux)",76561198052897627,69.0,True,2,287
169238,Strategy,Command & Conquer 4: Tiberian Twilight,19.99,47700,EA Los Angeles,76561198079863506,85.0,True,2,287
169268,"Indie, Strategy",Sol Survivor,9.99,45000,Cadenza Interactive,kiricky,124.0,True,1,270
169272,"Action, Indie, Racing, Sports",Zero Gear,4.99,18820,Brian Cronin,MyKxSoPro,153.0,True,1,118
169282,Action,Aliens versus Predator Classic 2000,4.99,3730,Rebellion,crypitx,161.0,True,2,0
169291,"Action, Adventure",Dark Void™,9.99,45710,Airtight Games,76561198088980806,275.0,True,0,1
169292,RPG,Mass Effect 2,19.99,24980,BioWare,12549,5001.0,True,2,273
169412,"Casual, Indie",Toki Tori,4.99,38700,Two Tribes,76561198062870645,9.0,True,2,204
169430,"Casual, Indie",Secret of the Magic Crystals,4.99,45100,Artery Games,76561198046611233,110.0,True,2,204
169458,Action,Aliens vs. Predator™,14.99,10680,Rebellion,gabrielhilel,2662.0,True,2,0
169633,Action,BioShock® 2,19.99,8850,"2K Marin,2K China,Digital Extremes,2K Australia,Feral Interactive (Mac)",76561198028895010,1504.0,True,2,0
169822,"Action, RPG",S.T.A.L.K.E.R.: Call of Pripyat,19.99,41700,GSC Game World,iilonestarii,28.0,True,2,130
169845,Action,Left 4 Dead 2,19.99,550,Valve,76561198047407223,1474.0,True,2,0
172941,"RPG, Strategy",King's Bounty: Armored Princess,9.99,3170,Katauri Interactive,76561198082525427,1021.0,True,2,276
172945,"Action, Free to Play, Indie",Altitude,Free,41300,Nimbly Games,76561198079045885,50.0,True,2,76
172973,Strategy,9th Company: Roots Of Terror,9.99,12480,"Noviy Disk,Lesta Studios Inc",76561198022703922,174.0,False,1,287
172974,"Action, Adventure",Earthworm Jim 3D,19.99,41600,VIS Interactive,76561198150432649,1.0,True,1,1
172975,"Indie, Strategy",AI War: Fleet Command,9.99,40400,"Arcen Games, LLC",76561198046584688,12.0,True,2,270
172988,"Action, Indie, Racing, Sports",Metal Drift,9.99,32200,Black Jacket Studios,mgmhunt,54.0,True,2,118
172990,"Action, RPG",Borderlands,19.99,8980,Gearbox Software,kongtape,3061.0,True,2,130
173365,Action,Operation Flashpoint: Dragon Rising,9.99,12830,Codemasters Studios,76561198060459268,13.0,True,2,0
173425,"Simulation, Strategy",Tropico 3,9.99,23490,Haemimont Games,76561198021850439,736.0,False,2,283
173470,Action,Red Faction Guerrilla Steam Edition,19.99,20500,"Volition,Reactor Zero,THQ Nordic",the1nchmonster,5.0,True,2,0
173598,"Action, Adventure",Resident Evil™ 5/ Biohazard 5®,19.99,21690,Capcom,76561198010531550,2913.0,True,2,1
173691,Action,STAR WARS™ - Dark Forces,5.99,32400,LucasArts,76561198036878429,23.0,True,2,0
173710,Action,STAR WARS™ Jedi Knight: Dark Forces II,5.99,32380,LucasArts,revolvingelk,4.0,True,2,0
173721,Action,STAR WARS™ Jedi Knight - Mysteries of the Sith™,2.99,32390,LucasArts,76561198068991610,4.0,False,2,0
173735,Action,STAR WARS™ Jedi Knight II - Jedi Outcast™,9.99,6030,"Raven Software,Aspyr (Mac)",Xenonfired,381.0,True,2,0
173762,Action,STAR WARS™ Jedi Knight - Jedi Academy™,9.99,6020,"Raven Software,Aspyr (Mac)",8Bit-Ninja,77.0,True,0,0
173882,"Simulation, Strategy",Majesty 2,9.99,25980,1C:InoCo,arch4211,310.0,True,0,283
173892,Indie,Madballs in Babo:Invasion,4.99,25700,Playbrains,76561198047591558,233.0,False,1,249
173898,"Action, Indie, Sports",AaAaAA!!! - A Reckless Disregard for Gravity,9.99,15520,"Dejobaan Games, LLC",76561198061252210,110.0,True,2,125
173908,"Action, Indie",Nation Red,1.99,39800,DiezelPower,RainSuiGod,128.0,True,1,102
173935,"Strategy, Simulation",Majesty Gold HD,9.99,25990,Cyberlore,76561198088259898,152.0,True,2,291
173938,Action,Red Faction,9.99,20530,"Volition, Inc.",76561197988100664,124.0,True,2,0
173962,Strategy,Hearts of Iron III,9.99,25890,Paradox Development Studio,76561198010709103,936.0,True,1,287
174016,"Action, Adventure",Batman: Arkham Asylum Game of the Year Edition,19.99,35140,"Rocksteady Studios,Feral Interactive (Mac)",76561198091368975,727.0,True,2,1
174220,Action,Sniper Elite,7.99,3700,Rebellion,Mr_Doge,13.0,False,1,0
174256,Indie,Bad Rats: the Rats' Revenge,0.99,34900,Invent4 Entertainment,76561198095149792,39.0,True,0,249
174508,Adventure,LOOM™,5.99,32340,LucasArts,76561198033246452,82.0,True,2,144
174509,"Action, Simulation",STAR WARS™ Starfighter™,5.99,32350,LucasArts,76561198035762535,3.0,False,2,137
174522,Action,STAR WARS™ Republic Commando™,9.99,6000,LucasArts,76561198059831638,130.0,True,0,0
174660,Strategy,Evil Genius,9.99,3720,Elixir Studios,76561198049614185,1393.0,True,2,287
174680,"Action, Simulation",SPORE™ Galactic Adventures,19.99,24720,EA - Maxis,17-04-2000,454.0,True,2,137
174730,"Action, Simulation, Strategy",Arma 2,12.99,33900,Bohemia Interactive,76561198042491372,8.0,True,2,138
174749,"Action, Adventure, Indie",Trine Enchanted Edition,14.99,35700,Frozenbyte,GoAwayZach,199.0,True,2,28
174781,RPG,Overlord II,9.99,12810,"Triumph Studios,Virtual Programming",indiegameplus,164.0,True,0,273
174797,Indie,Chains,4.99,11360,2DEngine.com,8KMMRPudgeONLY,17.0,True,2,249
174802,"Casual, Indie",Crayon Physics Deluxe,19.99,26900,Kloonigames,qu1nton935,14.0,True,2,204
174820,Strategy,Men of War™,4.99,7830,Best Way,FlawlessCow68,211.0,True,2,287
174842,Action,Killing Floor,19.99,1250,Tripwire Interactive,SavageEeEe,10006.0,True,2,0
176156,Action,NecroVision,4.99,7860,The Farm 51,76561198061736113,79.0,True,1,0
176162,"Action, Indie, RPG",Zombie Shooter,4.99,33130,Sigma Team Inc.,76561198039330239,131.0,False,2,107
176164,"Action, Strategy",Battlestations Pacific,8.99,8170,Eidos Studio Hungary,midniteviii,1485.0,False,1,139
176191,Action,Velvet Assassin,4.99,16720,Replay Studios,76561198036394724,9.0,True,1,0
176197,Strategy,Plants vs. Zombies GOTY Edition,4.99,3590,"PopCap Games, Inc.",76561198066908262,4413.0,True,2,287
176320,"Action, Indie",And Yet It Moves,9.99,18700,Broken Rules,KappaSJ,68.0,False,0,102
176344,Strategy,Company of Heroes: Tales of Valor,19.99,20540,Relic Entertainment,Friendler,86.0,True,1,287
176367,"Casual, Indie, Strategy",Braid,14.99,26800,Number None,76561198070565427,445.0,True,2,213
176394,"Action, Adventure, Casual, Indie, RPG, Strategy",Caster,1.99,29800,Elecorn,76561198023005872,196.0,False,2,13
176439,Simulation,Hospital Tycoon,4.99,11590,Deep Red Limited,76561198029595343,906.0,True,2,281
176445,Strategy,"Warhammer 40,000: Dawn of War II",19.99,15620,"Relic Entertainment,Feral Interactive (Mac/Linux)",sergarino,2085.0,True,0,287
176745,Strategy,Empire: Total War™,19.99,10500,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",76561198066046412,186.0,True,2,287
176949,RPG,The Last Remnant™,9.99,23310,Square Enix,obcs,44.0,True,0,273
176981,"Simulation, Strategy",Grand Ages: Rome,9.99,23450,Haemimont Games,BeefJerkay,28.0,True,1,283
176997,"Action, Adventure, Indie",Penumbra: Black Plague Gold Edition,9.99,22120,Frictional Games,escrimakali,15.0,True,2,28
177007,Strategy,Europa Universalis III Complete,14.99,25800,Paradox Development Studio,76561198075491202,1373.0,True,2,287
177016,RPG,Fallout 3,9.99,22300,Bethesda Game Studios,Matounc,1357.0,True,0,273
177160,"Indie, RPG",Mount & Blade,9.99,22100,TaleWorlds Entertainment,emango18,2.0,True,2,254
177214,Adventure,Silent Hill Homecoming,39.99,19000,Double Helix Games,althanoob,209.0,True,1,144
177215,"Adventure, RPG","Precipice of Darkness, Episode Two",7.99,18020,Hothead Games,76561198065213080,546.0,True,2,183
177221,Action,Left 4 Dead,19.99,500,Valve,76561198058373434,513.0,True,2,0
177565,Action,Call of Duty: World at War,19.99,10090,Treyarch,76561198038572397,1089.0,True,2,0
177841,"Action, Adventure",Prince of Persia®: The Sands of Time,9.99,13600,Kudosoft,76561198077981736,13.0,True,2,1
177842,"Action, Racing",Need for Speed Undercover,9.99,17430,EA Black Box,HexualSealing,826.0,True,2,134
177856,"Action, Casual, Indie",Penguins Arena: Sedna's World,5.99,11280,Frogames,jerritor,1149.0,True,2,63
177861,Adventure,Strong Bad's Cool Game for Attractive People: Season 1,19.99,8340,Telltale Games,76561198018918817,126.0,True,2,144
177863,"Action, RPG",Mass Effect,19.99,17460,BioWare,76561198072190369,1613.0,True,2,130
177945,Simulation,SPORE™ Creepy & Cute Parts Pack,19.99,17440,Maxis™,76561198089228252,652.0,True,2,281
177987,Simulation,SPORE™,19.99,17390,Maxis™,ziass,3565.0,True,2,281
178413,Action,Tom Clancy's Ghost Recon®,9.99,15300,Red Storm Entertainment,76561198069364015,17.0,True,2,0
178417,"Action, Adventure",Assassin's Creed™: Director's Cut Edition,19.99,15100,Ubisoft Montreal,76561198044594262,258.0,True,2,1
178467,Action,Tom Clancy's Rainbow Six® Vegas 2,9.99,15120,Ubisoft Montreal,54Strat,232.0,True,0,0
178507,Racing,Trackmania United Forever Star Edition,29.99,7200,Nadeo,76561198093147911,60.0,True,2,277
178515,Action,Portal,9.99,400,Valve,DJKamBer,173.0,True,2,0
179169,"Casual, Simulation",Plant Tycoon,9.99,16120,Last Day of Work,76561198047380370,338.0,True,2,216
179170,Action,Tom Clancy's Rainbow Six Lockdown™,9.99,15000,Red Storm Entertainment,76561198082124718,6.0,False,2,0
179172,Strategy,Heroes of Might & Magic V,9.99,15170,Nival,elijahwells,551.0,True,2,287
179178,"Action, Adventure",Beyond Good and Evil™,9.99,15130,Ubisoft,76561198158725328,216.0,True,2,1
